id,gender,age,company_name,intern_role,internship_duration,academic_gpa,number_of_internships_completed,number_of_certification,intern_technical_skills,programming_level,technical_skills_required,technical_interview_score,education,department,internship_success
0a79d4e4-fcc5-4ed8-bcf3-3274959cc47d,female,21,CLIMDES,Backend,3,2.14,0,0,"['C++', 'SQL', 'C']",Beginner,"['Python', 'Java', 'SQL']",184,student,Engineering,False
d59e87dc-19df-47fe-95f3-96845188ee12,male,24,CLIMDES,Frontend,3,2.36,0,0,"['SQL', 'JavaScript', 'CSS']",Beginner,"['HTML', 'CSS', 'JavaScript']",174,student,Engineering,False
f4b5218b-7d2d-4c1e-8f15-2fc9a498e15b,female,23,CLIMDES,Machine Learning,3,2.75,0,1,"['HTML', 'Python', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",186,student,Mathematics,False
7237d981-c37c-4675-bceb-eb17e0b7fec5,male,21,CLIMDES,Frontend,6,2.17,1,2,"['JavaScript', 'R', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",164,graduate,Computer Science,False
ff267cdb-6c82-41ee-9ac4-dc0be1754b0c,female,22,CLIMDES,Machine Learning,6,2.22,0,1,"['HTML', 'Pandas', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",190,graduate,Computer Science,False
19c06bd8-30db-49a4-acdb-3836afe46f38,male,23,CLIMDES,Frontend,12,2.76,0,1,"['Excel', 'JavaScript', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",153,graduate,Mathematics,False
caeab906-5b29-42a1-89ca-466dd7433755,male,22,CLIMDES,Frontend,12,2.43,2,2,"['CSS', 'SQL', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",173,graduate,Statistics,False
bf5e7842-6784-4687-8b3f-b2f7b217421e,male,25,CLIMDES,Frontend,3,2.21,2,1,"['Python', 'CSS', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",197,graduate,Computer Science,False
0b255338-3f73-4115-8c5f-1389255f0975,female,21,CLIMDES,Frontend,6,3.83,4,5,"['JavaScript', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",221,student,Mathematics,True
cbf6b7cb-b546-4e95-adfd-6d0ea0b397a3,female,24,CLIMDES,Frontend,6,3.71,1,9,"['SQL', 'HTML', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",225,student,Engineering,True
565caa12-742c-41ec-add7-b2068171d438,male,25,CLIMDES,Backend,12,3.91,3,10,"['C++', 'Python', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",235,graduate,Engineering,True
edbbade1-bece-44b6-a3a1-c16f70fb1d14,female,24,CLIMDES,Backend,12,3.79,1,9,"['SQL', 'C++', 'C']",Intermediate,"['Python', 'Java', 'SQL']",228,graduate,Engineering,True
331f0bbd-53d8-48a3-8cd9-be35f0982ab7,female,22,CLIMDES,Backend,3,2.56,2,1,"['C++', 'CSS', 'Java']",Beginner,"['Python', 'Java', 'SQL']",167,student,Computer Science,False
4d168d0c-e0f1-4153-ad87-9ffc2738d4c2,female,23,CLIMDES,Backend,6,2.15,2,0,"['C', 'C++', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",177,graduate,Engineering,False
9d87350e-6421-4aa4-9227-4d2134d04fc7,female,22,CLIMDES,Machine Learning,12,2.29,0,0,"['HTML', 'Pandas', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",164,student,Statistics,False
19391108-27ad-4b41-841e-fca97912c792,female,24,CLIMDES,Machine Learning,12,2.15,0,1,"['Python', 'PowerPoint', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",188,graduate,Statistics,False
cdb0d2d5-4872-4f73-815a-42d8ec743b0c,male,22,CLIMDES,Backend,12,2.31,0,2,"['CSS', 'SQL', 'Java']",Beginner,"['Python', 'Java', 'SQL']",164,student,Statistics,False
2605144a-7c00-49a9-949a-07a777973c48,female,23,CLIMDES,Machine Learning,6,3.75,1,9,"['Python', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",244,graduate,Mathematics,True
c73eaca3-d2ff-45f6-8657-5828f24d30c0,male,21,CLIMDES,Backend,6,3.98,2,4,"['C++', 'Python', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",238,graduate,Engineering,True
83173779-93c9-4762-a3f7-43f868f56baf,male,24,CLIMDES,Backend,6,3.56,2,7,"['Python', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",247,graduate,Statistics,True
6787681c-9690-4b6c-abf0-0a5a4b4cf890,female,21,CLIMDES,Backend,3,2.81,1,2,"['CSS', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",195,graduate,Statistics,False
348564f1-0e0f-4d03-9323-18636b7182ab,female,24,CLIMDES,Machine Learning,12,2.89,0,2,"['SQL', 'Python', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",187,student,Computer Science,False
0bd5ba62-3db0-44f5-ae93-3da43a7973ca,male,22,CLIMDES,Frontend,3,2.14,0,0,"['R', 'Python', 'JavaScript']",Beginner,"['HTML', 'CSS', 'JavaScript']",164,student,Computer Science,False
5c85585f-20b6-4ed4-a044-9798a29cd6fe,male,21,CLIMDES,Machine Learning,6,3.5,3,5,"['SQL', 'Machine Learning', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",241,graduate,Engineering,True
42a1e340-f2a5-4142-8c87-712892c2a9f8,female,24,CLIMDES,Backend,12,2.2,2,1,"['Java', 'SQL', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",196,graduate,Statistics,False
e47871e7-401a-4560-8bd4-14079abf68d0,male,22,CLIMDES,Machine Learning,12,3.77,2,4,"['HTML', 'Python', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",245,student,Computer Science,True
8245cd08-3184-4bec-a5fc-e299ba06417a,male,23,CLIMDES,Backend,3,2.99,1,1,"['SQL', 'CSS', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",165,graduate,Computer Science,False
4a4b2459-2e97-4cf5-9792-d4d89c622a14,male,22,CLIMDES,Frontend,3,3.53,1,10,"['JavaScript', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",227,student,Computer Science,True
fc04fec7-b3f1-4648-9ca9-b443d26a281b,female,23,CLIMDES,Frontend,12,3.58,3,10,"['SQL', 'HTML', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",247,graduate,Mathematics,True
160c2561-3a65-4b3c-a95e-ef0db1d74bc7,male,21,CLIMDES,Backend,12,2.77,1,1,"['CSS', 'C++', 'C']",Beginner,"['Python', 'Java', 'SQL']",195,student,Statistics,False
5809056d-955c-4b30-aed6-9916efb1e729,male,24,CLIMDES,Frontend,3,3.94,4,7,"['JavaScript', 'SQL', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",241,graduate,Mathematics,True
3c1eb386-6180-46f9-ae37-358d8e7e194f,female,25,CLIMDES,Frontend,12,2.77,1,1,"['Python', 'SQL', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",170,student,Computer Science,False
65bfdc8e-a0a2-4907-bb53-21be57e83e5e,male,21,CLIMDES,Frontend,3,3.79,2,7,"['SQL', 'CSS', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",220,student,Mathematics,True
3f915d0b-75b6-45d2-ba27-7e5cbd3a550e,female,22,CLIMDES,Machine Learning,12,2.8,1,2,"['Python', 'PowerPoint', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",194,graduate,Engineering,False
aae63dee-f666-4d22-b3e5-abef1f2a00ab,male,24,CLIMDES,Backend,3,2.44,1,2,"['C', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",151,graduate,Computer Science,False
dd464425-f965-404e-a2ec-1ff5b07181d7,female,23,CLIMDES,Machine Learning,6,3.6,2,10,"['Machine Learning', 'SQL', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",235,student,Computer Science,True
eb8085aa-339d-4bcd-8140-0eb5dd3356cb,female,23,CLIMDES,Machine Learning,3,3.59,1,4,"['SQL', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",239,graduate,Statistics,True
c00ae085-ce2e-43c3-89a2-83566dc5afe2,male,22,CLIMDES,Backend,12,2.46,0,1,"['SQL', 'CSS', 'C']",Beginner,"['Python', 'Java', 'SQL']",163,graduate,Mathematics,False
1ae6612c-13fe-48b4-bc4e-fe9111d68fa1,female,23,CLIMDES,Backend,12,2.89,2,0,"['SQL', 'C', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",181,student,Mathematics,False
51228084-e629-48b3-9b66-ebb50cd16055,female,21,CLIMDES,Machine Learning,3,3.93,2,7,"['SQL', 'CSS', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",232,student,Statistics,True
71699556-858c-4dcc-812c-0e7a186f5783,male,22,CLIMDES,Backend,12,3.77,2,5,"['C++', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",244,graduate,Computer Science,True
38e3f63b-32db-4662-af8d-5168eb8feb2a,female,21,CLIMDES,Machine Learning,3,3.91,5,10,"['HTML', 'CSS', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",228,student,Mathematics,True
6e5ed274-4a4f-4652-9975-2d8861329a5a,male,21,CLIMDES,Machine Learning,6,3.88,4,7,"['CSS', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",232,student,Computer Science,True
e8c2b3cd-4bd5-4967-96d0-2500f411c043,female,22,CLIMDES,Machine Learning,12,2.08,1,2,"['PowerPoint', 'HTML', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",161,student,Computer Science,False
e568b7ab-61e6-4011-b1cf-2ceb9cb086da,female,23,CLIMDES,Frontend,6,3.68,5,10,"['SQL', 'Python', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",238,graduate,Engineering,True
014506c9-ddb7-4d81-985d-2667c269f9fb,female,22,CLIMDES,Machine Learning,12,2.19,0,1,"['Excel', 'Python', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",163,graduate,Computer Science,False
21538039-7ea9-472f-b48a-9688c202887e,female,24,CLIMDES,Frontend,12,3.93,1,8,"['CSS', 'SQL', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",227,student,Computer Science,True
8801c663-1188-4868-abad-8d4251d63260,male,22,CLIMDES,Backend,12,2.95,0,2,"['CSS', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",186,graduate,Mathematics,False
1bbd35b9-71bb-4741-9fbf-dc2ac75002b6,female,23,CLIMDES,Backend,12,3.53,4,8,"['SQL', 'C++', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",234,student,Mathematics,True
1f74afdc-e125-4a52-9bda-3c9de970be05,male,23,CLIMDES,Backend,3,2.14,1,2,"['C', 'SQL', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",170,graduate,Engineering,False
0e212c10-1aeb-4554-a39a-0eb199f4a0f0,male,23,CLIMDES,Machine Learning,3,3.59,4,8,"['HTML', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",245,student,Mathematics,True
0879a0ef-1b26-41e6-9e47-5f53dff9230e,male,21,CLIMDES,Backend,12,3.58,2,3,"['C++', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",244,student,Mathematics,True
8d5ad0d7-1c31-41a4-a34e-efed065b86bd,male,25,CLIMDES,Backend,12,2.87,2,1,"['Java', 'C++', 'C']",Intermediate,"['Python', 'Java', 'SQL']",156,student,Computer Science,False
e582272e-de79-4d78-be7a-a945c8cec4da,male,22,CLIMDES,Backend,12,3.86,5,5,"['C++', 'Python', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",239,student,Computer Science,True
294e3d24-fcc8-444a-8d58-5fdd79578a2d,female,25,CLIMDES,Backend,3,3.6,5,4,"['Java', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",245,graduate,Statistics,True
37153abf-c8c4-480a-8f0c-5f6f8fbba1bb,male,22,CLIMDES,Machine Learning,12,2.93,1,1,"['PowerPoint', 'SQL', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",164,graduate,Statistics,False
313691f0-1a75-425b-9314-3f0318a77eb9,male,22,CLIMDES,Backend,3,2.59,0,0,"['Java', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",184,student,Engineering,False
d04b6849-8f72-4a53-9af9-c6ebdfd6b6a3,male,25,CLIMDES,Machine Learning,12,3.63,5,4,"['Python', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",227,graduate,Statistics,True
222a9fa1-de64-4c5b-af68-2b5d35fac8f7,male,23,CLIMDES,Frontend,12,2.43,1,0,"['SQL', 'Excel', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",195,graduate,Computer Science,False
80fe884e-676c-4264-955e-7d1a173166a6,male,23,CLIMDES,Backend,12,2.93,0,0,"['CSS', 'C', 'Java']",Beginner,"['Python', 'Java', 'SQL']",152,student,Computer Science,False
ceb5cd65-d5ea-4030-9d3d-ce0b066b8ae3,male,22,CLIMDES,Frontend,3,2.31,2,0,"['CSS', 'JavaScript', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",166,student,Engineering,False
4afbc1a9-3d84-4f41-b380-a045a95b3648,male,24,CLIMDES,Frontend,3,3.72,3,3,"['JavaScript', 'SQL', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",247,graduate,Statistics,True
26999ce0-95c6-4cfc-ad76-9b3085339fc2,female,22,CLIMDES,Machine Learning,12,3.62,1,9,"['HTML', 'Python', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",240,student,Engineering,True
9afe00ee-c729-47d2-af6c-b3bbc96529ec,female,25,CLIMDES,Machine Learning,12,2.19,1,0,"['Python', 'Excel', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",183,student,Engineering,False
e559844a-4ce6-43f1-95c2-262250e26a50,female,22,CLIMDES,Machine Learning,6,2.91,0,0,"['Python', 'Excel', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",169,student,Mathematics,False
3860aa84-6def-4e9e-8edc-6913bd1c8ef9,male,24,CLIMDES,Backend,6,3.58,3,6,"['SQL', 'Java', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",233,student,Computer Science,True
d8904e61-c364-453d-81c3-ea14574923d9,female,24,CLIMDES,Backend,12,3.51,1,7,"['Java', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",234,student,Statistics,True
9ddad0eb-cc21-4532-8b9e-3bcd86e3c72e,female,24,CLIMDES,Backend,6,2.93,0,0,"['CSS', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",173,student,Engineering,False
338d88e2-bae8-4ad6-9f63-c79f89031a7d,female,22,CLIMDES,Frontend,6,2.72,0,1,"['JavaScript', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",196,graduate,Mathematics,False
6fe3110d-f6a3-4374-947b-f00c41c5da16,female,25,CLIMDES,Machine Learning,3,2.36,1,0,"['Pandas', 'PowerPoint', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",165,graduate,Engineering,False
12e22c77-0f8b-4ecb-8349-73017cb1a8ce,male,23,CLIMDES,Machine Learning,12,2.89,1,2,"['Excel', 'Python', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",150,student,Statistics,False
a17050bc-9bbc-4214-90eb-37e1df7bb663,male,25,CLIMDES,Backend,3,2.55,0,1,"['SQL', 'Java', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",185,graduate,Engineering,False
27b846d5-5c11-4e4e-872f-e0c75f8cc0d5,female,24,CLIMDES,Backend,6,3.54,5,7,"['SQL', 'C', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",230,graduate,Mathematics,True
1854d7f8-88fa-4a03-8399-ac6ad3e636dd,male,25,CLIMDES,Machine Learning,12,3.7,1,9,"['HTML', 'CSS', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",223,student,Computer Science,True
d8dba991-83cb-4ad7-af80-25bdf19f1ff6,male,23,CLIMDES,Frontend,6,2.73,0,0,"['SQL', 'CSS', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",180,student,Computer Science,False
f4586850-02f1-4780-b7ca-c42e23ac67ef,male,21,CLIMDES,Frontend,3,2.4,2,0,"['JavaScript', 'CSS', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",169,student,Statistics,False
6b0afe54-598a-4b41-8512-a5c754a10e66,male,24,CLIMDES,Machine Learning,12,2.71,2,2,"['HTML', 'Pandas', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",181,graduate,Statistics,False
0f7d2b03-280e-42e0-bb40-bc15b5634988,female,24,CLIMDES,Backend,3,2.73,0,2,"['C', 'C++', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",192,graduate,Statistics,False
47c419fc-68f4-4506-9275-e34541821b44,female,21,CLIMDES,Frontend,6,2.76,2,0,"['R', 'CSS', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",153,student,Engineering,False
dc5b40c6-fe18-4af3-8ff9-fc5d913b28d0,male,24,CLIMDES,Backend,3,2.59,1,0,"['Java', 'CSS', 'C']",Intermediate,"['Python', 'Java', 'SQL']",159,student,Computer Science,False
ec543034-d5f8-49a4-9ed5-3904806e0fbc,female,25,CLIMDES,Machine Learning,12,2.94,2,1,"['Excel', 'PowerPoint', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",176,graduate,Computer Science,False
9b442705-6172-4c69-be66-f346279eea53,male,23,CLIMDES,Frontend,6,3.53,5,9,"['CSS', 'SQL', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",247,graduate,Computer Science,True
76dd8cce-4ade-4803-9591-fb7e92c94c7a,male,24,CLIMDES,Backend,12,2.1,0,0,"['C', 'Java', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",189,graduate,Mathematics,False
668fa51c-ff67-4492-b30c-d9594049b89c,male,21,CLIMDES,Machine Learning,12,3.51,3,3,"['Python', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",248,student,Computer Science,True
18b5c330-1325-4158-8758-9645efe9882a,male,25,CLIMDES,Frontend,6,3.91,2,10,"['Python', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",222,graduate,Computer Science,True
02bcf7bd-5fae-4858-a4fe-a4126fdcd7e4,female,25,CLIMDES,Frontend,6,2.27,0,0,"['SQL', 'R', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",156,student,Mathematics,False
e966715a-9dbf-45c8-a306-103d470af8e9,female,24,CLIMDES,Frontend,6,2.92,2,1,"['R', 'Python', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",167,graduate,Engineering,False
36dce079-3fdb-4899-b469-41ca43a0935b,male,25,CLIMDES,Backend,3,2.49,1,1,"['Java', 'C++', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",153,graduate,Statistics,False
7dbaf5a5-932e-40dd-a1f4-b4d79a27f523,male,22,CLIMDES,Backend,6,2.29,2,0,"['C', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",192,graduate,Statistics,False
9309c853-f877-4fce-9fe3-ec9180679ecb,female,23,CLIMDES,Frontend,3,3.71,2,6,"['HTML', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",245,student,Statistics,True
bd671c8e-bf96-4038-a439-ea260e66c4fb,male,24,CLIMDES,Backend,12,2.74,0,2,"['SQL', 'C++', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",191,graduate,Engineering,False
9a35a6db-bca1-466f-831a-583b64f0e184,female,25,CLIMDES,Machine Learning,3,2.73,1,1,"['Pandas', 'Python', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",174,student,Mathematics,False
5fc1b956-9508-40a5-bc55-96c54bce34b5,female,24,CLIMDES,Backend,6,2.94,0,1,"['SQL', 'C++', 'C']",Beginner,"['Python', 'Java', 'SQL']",164,graduate,Statistics,False
d6f55392-7b52-4f93-9d0c-e4fed46c2026,female,23,CLIMDES,Machine Learning,3,3.85,3,4,"['Python', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",238,graduate,Engineering,True
80f6430a-43e8-41df-8175-776a1e45323e,female,24,CLIMDES,Machine Learning,12,3.55,3,7,"['CSS', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",226,graduate,Statistics,True
09ff9984-fc70-483f-a2e6-7fbb8121591c,female,22,CLIMDES,Machine Learning,3,3.95,5,5,"['HTML', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",229,graduate,Mathematics,True
f84cb117-f67d-45a4-87c4-b638aa39d366,female,24,CLIMDES,Machine Learning,6,2.37,1,0,"['HTML', 'PowerPoint', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",182,graduate,Engineering,False
af4c960a-9191-4112-a9fd-19d6adea2fb8,female,25,CLIMDES,Machine Learning,6,2.58,1,1,"['HTML', 'Python', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",160,student,Computer Science,False
29601d93-dd46-4640-babb-77e45e032ea0,male,24,CLIMDES,Machine Learning,3,3.89,2,6,"['Machine Learning', 'Python', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",239,student,Mathematics,True
904aa700-9f3f-452b-9deb-5abfa26366f9,female,21,CLIMDES,Machine Learning,12,2.77,1,0,"['PowerPoint', 'HTML', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",188,graduate,Engineering,False
0e884970-cd5d-4fbf-ac29-9bca20a51f1e,male,23,CLIMDES,Frontend,3,2.08,0,2,"['R', 'JavaScript', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",159,graduate,Mathematics,False
cd05b8cc-7b80-4d13-aeee-9caddefc9177,female,25,CLIMDES,Frontend,6,3.74,1,4,"['CSS', 'SQL', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",235,graduate,Mathematics,True
677b36e4-3996-4b5c-aefc-a5f32c9398c2,male,22,CLIMDES,Frontend,12,2.58,2,1,"['Python', 'R', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",162,graduate,Statistics,False
8f2f9c75-7758-421d-8429-ba64932a25bc,male,25,CLIMDES,Machine Learning,3,3.92,1,10,"['Python', 'Machine Learning', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",229,graduate,Mathematics,True
e85cbe69-69a4-4c45-803b-436b6d39f037,female,23,CLIMDES,Machine Learning,6,3.5,1,5,"['SQL', 'Machine Learning', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",238,student,Engineering,True
3b7e016b-2f30-4af5-81c2-274ad90928d0,male,24,CLIMDES,Backend,6,2.11,2,1,"['C++', 'SQL', 'C']",Intermediate,"['Python', 'Java', 'SQL']",173,graduate,Engineering,False
478a1144-f242-477a-9fce-842f3a4df6de,female,24,CLIMDES,Machine Learning,12,3.97,5,3,"['Python', 'SQL', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",240,graduate,Computer Science,True
d3fe5189-50f1-443a-b9c4-e88b675c29f5,male,22,CLIMDES,Frontend,3,2.09,0,0,"['CSS', 'Excel', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",189,student,Engineering,False
1709edbe-d0ae-471c-b549-86aa94a82bb5,male,22,CLIMDES,Backend,12,2.29,2,0,"['Java', 'C++', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",169,graduate,Mathematics,False
9c8f2fb8-ff2c-4809-a68f-dee77345f165,female,24,CLIMDES,Frontend,3,2.76,2,2,"['Python', 'R', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",179,graduate,Computer Science,False
065561a3-a483-44ac-8df0-720ca909855b,male,22,CLIMDES,Frontend,6,2.94,1,0,"['JavaScript', 'SQL', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",196,student,Engineering,False
45afcd54-c95e-4c82-82d4-f2e13f2f9ab9,male,23,CLIMDES,Machine Learning,6,2.18,2,2,"['SQL', 'Pandas', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",178,graduate,Computer Science,False
7874929a-77b3-44e3-b75c-aa54c46ef637,male,23,CLIMDES,Backend,6,3.86,3,9,"['Java', 'C', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",243,graduate,Computer Science,True
bae4a564-5310-43f0-9103-84443b927cd1,female,25,CLIMDES,Frontend,12,2.83,2,2,"['R', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",156,student,Mathematics,False
675b3db5-398d-4470-9073-4f432fc503fd,male,22,CLIMDES,Frontend,6,3.86,5,4,"['CSS', 'SQL', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",250,graduate,Computer Science,True
efb1760c-e2d6-4084-a670-66298066c530,male,22,CLIMDES,Frontend,3,2.8,1,1,"['Python', 'Excel', 'JavaScript']",Beginner,"['HTML', 'CSS', 'JavaScript']",166,student,Computer Science,False
a60b268a-61e5-4d3c-83f1-8abd12fbc14e,male,25,CLIMDES,Machine Learning,3,2.2,2,0,"['PowerPoint', 'SQL', 'HTML']",Beginner,"['Python', 'SQL', 'Machine Learning']",191,student,Statistics,False
70b23d3f-4090-4014-a10a-f215e0456943,male,21,CLIMDES,Backend,12,2.62,2,0,"['SQL', 'C', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",165,student,Statistics,False
635c1cd7-436b-4def-872f-c5e08b24fcb6,female,22,CLIMDES,Frontend,12,2.68,0,0,"['JavaScript', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",171,student,Computer Science,False
a10bb2c4-afa4-4b56-bd0b-b266af444ae5,male,23,CLIMDES,Machine Learning,12,2.37,1,2,"['HTML', 'Pandas', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",164,graduate,Engineering,False
a51299c0-f407-48e3-afca-cda803bdb3ef,female,25,CLIMDES,Frontend,12,2.92,1,0,"['CSS', 'JavaScript', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",176,student,Engineering,False
f7fe0f83-9c25-4f5c-90b2-33fcd2072d5e,female,23,CLIMDES,Machine Learning,3,3.61,5,7,"['Machine Learning', 'CSS', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",231,graduate,Statistics,True
f06c36c5-725f-4f2c-8778-f4fb2bfd99ad,female,23,CLIMDES,Machine Learning,6,3.74,4,7,"['Python', 'SQL', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",231,graduate,Mathematics,True
d36234dd-96af-4de6-ae1a-edb52caf6c50,male,21,CLIMDES,Machine Learning,6,3.76,1,7,"['Python', 'CSS', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",231,student,Computer Science,True
c764059c-c5fd-41d4-9c0a-edbd1ab94f5b,male,23,CLIMDES,Machine Learning,3,2.87,1,0,"['Python', 'HTML', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",188,graduate,Mathematics,False
af58f743-0ce3-478d-932d-7c5c0eaa6d6c,male,22,CLIMDES,Frontend,3,3.82,3,5,"['SQL', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",239,graduate,Mathematics,True
